rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply
FALSE,46,resign,black,1981,2050,A15,4
FALSE,20,resign,black,2050,1981,B15,9
FALSE,73,mate,white,1901,1164,C70,8
FALSE,35,mate,white,1164,1435,B01,4
FALSE,71,outoftime,white,1435,1164,C50,7
FALSE,46,resign,white,1164,1435,C48,7
FALSE,52,resign,black,1164,1901,C48,8
TRUE,52,outoftime,black,1245,1228,C60,5
TRUE,70,outoftime,black,1287,1099,B20,2
FALSE,49,resign,white,1866,1099,D17,10
TRUE,75,resign,white,1211,1230,B20,2
TRUE,61,mate,white,1344,1500,B50,4
FALSE,41,resign,white,1834,1500,C41,8
FALSE,46,resign,black,1500,1834,D01,5
FALSE,53,mate,white,1635,1500,D00,10
TRUE,52,mate,black,1456,1604,D20,4
TRUE,36,resign,black,1378,1318,C00,3
TRUE,64,resign,black,1500,1487,D10,5
TRUE,65,resign,white,1714,1709,A43,5
TRUE,71,resign,white,1613,1729,C02,9
TRUE,50,resign,black,1731,2127,B06,4
TRUE,54,mate,black,1739,1840,A65,11
TRUE,76,mate,black,1760,1718,C02,7
TRUE,61,resign,white,1708,1729,C02,8
TRUE,53,resign,white,1721,1643,D30,4
TRUE,24,resign,black,1707,1712,C07,7
TRUE,64,mate,black,1170,1662,B01,2
TRUE,51,resign,white,1261,1237,A00,1
TRUE,71,mate,white,1100,1306,A04,3
FALSE,49,mate,white,1590,1100,C41,7
FALSE,34,mate,black,1100,1590,A06,3
TRUE,88,outoftime,black,1302,875,C20,3
TRUE,11,draw,draw,1234,1335,D02,4
TRUE,11,mate,white,1522,1500,C42,6
TRUE,86,resign,black,2306,2405,C46,7
TRUE,58,resign,black,2422,2386,B22,8
TRUE,50,resign,black,2373,2356,B33,17
TRUE,62,resign,black,2325,2338,D02,5
TRUE,39,resign,white,2336,1830,C45,9
TRUE,49,resign,white,2334,1836,C61,6
TRUE,43,resign,white,2329,2017,A67,15
TRUE,84,mate,black,1879,2326,B52,6
TRUE,41,resign,white,2323,1881,C42,16
TRUE,48,resign,black,1622,2322,C47,9
TRUE,48,mate,black,1933,2318,B43,10
TRUE,38,resign,black,1983,2313,A40,2
TRUE,41,mate,white,2312,1663,C62,6
TRUE,28,resign,black,1866,2309,A04,2
TRUE,74,resign,black,1835,2307,D94,9
TRUE,29,resign,white,2300,2041,E20,8
TRUE,45,resign,white,2288,2148,C42,4
TRUE,61,mate,white,2283,1947,D37,7
TRUE,19,resign,white,2275,2016,B17,12
TRUE,48,resign,black,1909,2271,B22,8
TRUE,41,resign,white,2263,2006,E21,7
TRUE,30,resign,black,1293,2263,B02,2
TRUE,55,mate,white,2257,1922,B34,9
TRUE,72,resign,black,2191,2239,B43,10
TRUE,78,resign,black,1380,2239,D30,4
TRUE,34,resign,black,1796,2235,E00,4
TRUE,56,mate,black,1879,2230,B33,11
TRUE,49,resign,white,2217,2059,A99,15
TRUE,72,mate,black,2336,2185,B43,10
TRUE,70,resign,white,2175,1936,B09,11
TRUE,83,resign,white,2161,1984,C45,8
TRUE,57,resign,white,2150,1915,E61,6
TRUE,39,resign,black,1976,2135,B22,6
TRUE,56,resign,black,1830,2126,A16,4
TRUE,46,resign,black,2001,2105,A22,6
TRUE,31,mate,white,2104,1344,C41,5
TRUE,66,resign,black,1918,2086,B30,4
TRUE,52,resign,white,2082,1500,E21,7
TRUE,100,resign,black,1774,2071,B41,8
TRUE,10,resign,black,1778,2059,B33,8
TRUE,49,resign,black,1783,2045,B90,10
TRUE,100,mate,black,1788,2029,B33,11
TRUE,107,resign,white,1609,2109,D43,8
TRUE,44,mate,black,1701,2100,B21,3
TRUE,27,resign,white,2091,1704,B01,4
TRUE,72,resign,black,1931,2061,C48,8
FALSE,21,outoftime,white,1408,1396,D30,4
TRUE,91,mate,white,1398,1383,D30,4
TRUE,35,resign,white,1387,1399,D10,5
TRUE,50,mate,black,1394,1512,D06,4
TRUE,56,resign,black,1479,1381,B30,4
TRUE,37,resign,white,1371,1374,D30,4
TRUE,66,resign,black,1372,1360,B30,4
TRUE,40,resign,white,1351,1287,C01,4
TRUE,32,mate,black,1209,1265,A00,1
TRUE,26,mate,black,1221,1820,C20,3
TRUE,89,mate,white,1332,1500,A40,2
TRUE,65,resign,black,1528,1369,D02,3
TRUE,37,resign,white,1231,1545,C66,8
TRUE,48,resign,white,1142,1138,C42,6
TRUE,54,outoftime,black,1263,1264,C41,7
TRUE,43,mate,white,1392,1500,B20,2
TRUE,60,resign,black,1906,1834,E17,11
TRUE,122,outoftime,black,1841,2015,A43,2
TRUE,49,resign,white,1905,1852,B00,2
TRUE,56,mate,black,1467,1478,A01,4
FALSE,77,mate,white,1478,1500,B27,3
FALSE,60,resign,black,1500,1478,A00,1
FALSE,33,mate,white,1478,1362,B07,2
FALSE,83,resign,white,1478,1490,C44,5
TRUE,102,mate,black,1453,1466,C62,6
FALSE,29,resign,white,1466,1592,C45,7
FALSE,91,resign,white,1466,1582,C41,4
FALSE,34,resign,black,1466,1744,B34,9
TRUE,59,resign,black,1479,1454,C45,7
TRUE,41,resign,white,1566,1493,C62,6
TRUE,54,resign,black,1454,1421,D30,6
TRUE,43,resign,white,1444,1465,A00,1
TRUE,34,resign,black,1387,1457,E90,9
TRUE,122,resign,black,1417,1447,D00,3
TRUE,51,mate,white,1436,1439,D46,12
TRUE,62,resign,black,1455,1081,C57,10
TRUE,30,resign,black,1318,1448,C57,10
TRUE,79,outoftime,white,1437,1446,B15,9
TRUE,32,resign,black,1448,1436,D02,4
TRUE,78,resign,black,1308,1441,C26,5
TRUE,82,resign,black,1708,1851,D02,4
TRUE,64,resign,black,1960,2260,D11,5
TRUE,59,resign,black,1969,2247,A08,5
TRUE,62,resign,black,1325,1174,D02,3
FALSE,104,mate,black,1325,1500,C67,8
TRUE,65,mate,white,1322,913,D02,3
TRUE,23,resign,white,1224,1332,B21,3
TRUE,50,mate,black,1353,1068,D02,5
TRUE,58,mate,black,1131,1347,D01,4
TRUE,64,resign,black,1197,1340,B00,2
FALSE,56,resign,black,1163,1340,D00,5
TRUE,18,resign,black,1362,976,C42,6
TRUE,43,resign,white,1348,1381,D02,3
TRUE,24,resign,black,1375,1334,C22,6
TRUE,125,mate,white,911,1356,A10,2
TRUE,104,resign,black,1030,1352,C68,10
FALSE,29,resign,white,1352,1408,D02,4
FALSE,48,resign,black,2035,1352,B30,4
TRUE,65,mate,white,1787,1417,C41,7
TRUE,20,resign,black,1810,1495,C40,6
TRUE,38,mate,black,1783,1797,A02,2
TRUE,26,resign,white,1723,1814,B33,11
TRUE,70,resign,black,1645,1806,A52,7
TRUE,35,resign,white,1800,1590,B21,5
TRUE,23,resign,white,1798,1250,C79,10
TRUE,76,resign,black,1602,1791,B21,3
TRUE,68,outoftime,black,1415,1788,B21,3
TRUE,4,resign,white,1758,1804,A51,4
TRUE,30,resign,black,1815,1889,B00,2
TRUE,59,mate,white,1800,1831,B01,4
TRUE,77,resign,white,1820,1814,A01,3
TRUE,76,outoftime,black,1830,1809,B01,4
TRUE,34,resign,white,1914,1842,B33,8
TRUE,53,resign,black,1856,1903,C66,8
TRUE,178,draw,draw,2153,2474,D02,5
TRUE,91,draw,draw,2474,2477,E30,7
TRUE,57,resign,white,2469,2216,B33,11
TRUE,42,resign,black,2220,2464,C47,8
TRUE,48,mate,black,1973,2462,E20,8
TRUE,33,draw,draw,2465,2384,D00,3
TRUE,71,resign,white,2460,2240,A45,3
TRUE,26,resign,black,2104,2456,C27,6
TRUE,32,resign,black,2301,2449,C29,6
TRUE,63,mate,white,2447,2005,B07,5
TRUE,86,resign,black,2306,2438,C48,8
TRUE,99,resign,white,2432,2213,A42,8
TRUE,36,resign,black,2255,2425,D00,3
TRUE,153,draw,draw,2428,2360,A71,15
TRUE,112,resign,black,2208,2421,A02,4
TRUE,39,resign,white,2418,2067,D30,7
TRUE,28,resign,black,2083,2415,D00,2
TRUE,65,resign,white,2409,2182,E61,6
TRUE,21,resign,black,2281,2400,D00,3
TRUE,98,resign,black,2015,2397,C77,9
TRUE,31,resign,black,1426,1371,B06,5
TRUE,68,resign,black,1437,1476,C62,6
TRUE,42,resign,white,1719,1679,D35,6
TRUE,42,mate,black,1689,1670,B32,8
TRUE,59,resign,white,1672,1701,B21,3
TRUE,80,resign,black,1695,1923,B94,11
TRUE,31,resign,black,1706,1698,B30,4
TRUE,107,outoftime,white,1687,1717,D30,7
TRUE,18,resign,black,1728,1723,B40,8
TRUE,72,mate,black,1648,1719,B30,4
FALSE,45,resign,white,1719,1765,C41,7
TRUE,66,resign,black,1648,1710,D02,4
TRUE,93,resign,white,1696,1722,D00,3
TRUE,90,resign,black,1732,1768,C45,13
TRUE,23,resign,white,1833,1740,C55,6
TRUE,118,outoftime,black,1433,1737,D00,3
TRUE,103,draw,draw,1729,2008,B32,7
TRUE,23,resign,white,1722,1605,B32,8
TRUE,91,mate,white,1713,1659,C55,6
TRUE,56,mate,black,1605,1698,A00,1
TRUE,71,mate,white,1690,1613,C00,3
TRUE,48,mate,black,1622,1681,A00,1
TRUE,80,resign,black,1702,1681,C46,6
TRUE,33,resign,white,1568,1696,B32,8
TRUE,84,outoftime,black,1707,1699,C00,3
TRUE,51,resign,white,1453,1724,C55,6
TRUE,47,resign,black,1735,1733,C60,5
TRUE,74,resign,black,1744,1801,B43,9
TRUE,77,resign,black,1854,1730,C45,7
TRUE,54,resign,black,1705,1719,C62,6
TRUE,75,outoftime,white,1709,1716,B00,5
TRUE,89,outoftime,white,1694,1825,C41,5
TRUE,62,resign,black,1651,1684,C20,3
TRUE,49,resign,white,1706,1695,B20,2
TRUE,67,resign,white,1683,1717,C41,5
TRUE,73,resign,white,1707,1693,D00,2
TRUE,43,resign,white,1758,1702,D02,4
TRUE,70,resign,black,1713,1709,B38,11
TRUE,28,resign,black,1724,1734,B32,7
TRUE,16,resign,black,1730,1882,B30,4
FALSE,47,resign,white,2334,1800,A40,2
TRUE,52,mate,black,1680,1789,B00,2
TRUE,43,resign,white,1774,1768,A04,2
TRUE,78,resign,black,1711,1760,B00,2
FALSE,75,resign,white,1760,1542,A08,4
TRUE,105,mate,white,1713,1609,A01,2
TRUE,103,outoftime,white,1710,1618,A00,1
TRUE,35,resign,black,1374,1613,C64,6
TRUE,45,mate,white,1603,1539,B07,6
FALSE,92,draw,draw,1564,1603,C64,7
FALSE,108,resign,black,1821,1842,B90,11
FALSE,154,resign,black,1512,1821,D04,6
FALSE,21,resign,white,1821,1832,B13,5
FALSE,48,mate,black,1832,1821,B12,7
FALSE,89,draw,draw,1821,1832,B12,5
FALSE,31,mate,white,1832,1821,B12,7
FALSE,66,mate,black,1500,1821,D00,5
FALSE,80,resign,white,1821,1820,B01,5
FALSE,62,resign,white,1500,1821,B13,11
FALSE,120,mate,black,1877,1821,B13,11
TRUE,38,resign,white,1902,1830,B11,8
FALSE,61,outoftime,white,1830,1311,C45,8
FALSE,28,resign,black,1824,1830,B10,3
FALSE,99,resign,white,1548,1842,B12,5
TRUE,49,resign,black,1858,1730,C00,3
TRUE,44,resign,black,1891,1845,B01,6
TRUE,55,resign,white,1876,1856,B01,4
TRUE,92,resign,black,1867,1883,C45,8
TRUE,27,resign,white,1864,1449,B01,4
TRUE,98,resign,black,1922,1851,D10,5
TRUE,24,mate,black,1861,1899,B10,4
TRUE,4,mate,black,1527,1861,A02,1
TRUE,16,resign,black,1878,1698,B01,6
FALSE,85,resign,white,1878,1906,B87,14
TRUE,70,mate,black,1660,1873,B01,4
FALSE,36,resign,black,1707,1873,B01,4
TRUE,124,draw,draw,1806,1875,D12,11
TRUE,61,resign,white,1864,1842,B30,5
TRUE,66,outoftime,black,1853,1853,B01,6
TRUE,20,resign,black,1882,1840,B01,6
TRUE,49,resign,white,1832,1696,B07,4
TRUE,42,mate,black,1704,1824,A20,2
TRUE,32,resign,black,1841,1688,B07,4
TRUE,70,resign,black,1695,1834,A03,2
TRUE,52,resign,black,1851,1679,B07,4
TRUE,18,resign,black,1527,1882,C20,3
TRUE,4,mate,black,1527,1882,A02,1
TRUE,54,mate,black,1500,1901,D10,5
TRUE,4,mate,black,1533,1897,A02,1
TRUE,5,mate,white,1894,1539,A00,1
TRUE,26,mate,black,1545,1890,C20,3
TRUE,4,mate,black,1552,1887,A02,1
FALSE,115,draw,draw,1923,1887,D00,3
FALSE,100,mate,black,1961,2215,E59,19
TRUE,113,resign,white,2215,1961,C91,18
TRUE,125,resign,white,2215,2191,D12,8
TRUE,51,resign,white,2215,2147,B30,4
TRUE,65,resign,black,1803,2215,E14,7
TRUE,29,resign,white,2210,1805,C41,7
TRUE,26,resign,black,1807,2205,E00,4
TRUE,43,resign,white,2200,1810,C66,8
TRUE,33,resign,black,1805,2195,C00,2
TRUE,54,resign,black,2189,2167,E20,6
TRUE,42,resign,black,2051,2147,C42,9
TRUE,61,resign,white,2121,2118,C42,7
FALSE,38,mate,black,1500,2098,D00,2
TRUE,47,resign,white,2078,1920,B34,9
TRUE,82,resign,black,2151,2029,C50,8
TRUE,47,resign,white,1986,2009,C11,13
TRUE,34,resign,black,2143,1916,A45,3
TRUE,27,mate,white,1904,1544,C41,5
TRUE,32,mate,black,1547,1891,C42,5
TRUE,90,mate,black,1950,1926,A06,3
TRUE,38,resign,white,1902,1811,A00,1
TRUE,51,resign,white,1879,1569,A06,3
TRUE,41,resign,white,1805,1749,A04,3
TRUE,5,resign,white,1787,1343,A04,2
TRUE,44,mate,black,1560,1713,A28,6
TRUE,33,resign,white,1500,1569,C44,5
TRUE,41,mate,white,1541,1690,C41,7
TRUE,28,resign,white,1567,1551,B22,3
TRUE,62,mate,black,1540,1540,B20,3
TRUE,28,resign,black,1550,1531,C57,10
TRUE,61,resign,black,1435,1543,B52,6
TRUE,123,mate,white,1534,1467,B01,4
TRUE,89,mate,white,1524,1499,D06,4
TRUE,43,resign,white,1548,1535,B20,3
TRUE,44,resign,black,1545,1554,B15,5
FALSE,20,resign,white,2621,1545,B54,6
TRUE,55,resign,black,1544,1523,A43,5
TRUE,20,resign,white,1432,1559,B20,3
TRUE,88,mate,black,1369,1553,B21,3
TRUE,96,resign,black,1553,1542,B20,2
TRUE,120,resign,white,1543,1553,B20,3
TRUE,111,resign,white,1544,1496,B30,5
TRUE,39,mate,white,1519,1556,D00,10
TRUE,93,mate,white,1545,1559,A21,3
TRUE,100,mate,black,1529,1534,D04,5
TRUE,54,resign,black,1546,1517,A25,4
TRUE,75,mate,white,1500,1973,A80,3
TRUE,160,resign,black,2105,1929,B13,5
TRUE,32,resign,white,813,841,C20,3
TRUE,86,mate,black,857,1057,B40,5
FALSE,50,resign,black,857,958,B23,3
TRUE,39,mate,white,1478,859,B01,2
FALSE,31,resign,white,859,1500,C40,4
TRUE,29,resign,white,1574,861,B01,8
TRUE,27,mate,white,1186,871,B01,2
TRUE,57,mate,white,1391,875,B00,5
TRUE,68,resign,white,1271,883,B01,2
TRUE,95,mate,white,1203,894,D00,4
TRUE,40,mate,black,901,1339,B20,2
FALSE,27,resign,white,1500,901,B01,2
TRUE,78,resign,black,922,1120,C20,3
TRUE,74,resign,black,989,791,D00,3
TRUE,4,resign,black,1026,1121,D00,2
TRUE,44,resign,black,1057,1240,A40,2
FALSE,45,resign,black,1057,1341,C00,3
TRUE,15,mate,white,1331,1083,B21,3
TRUE,37,resign,white,1266,1130,B00,2
TRUE,22,resign,black,1155,1484,B01,4
TRUE,58,resign,black,1222,1351,D00,2
FALSE,33,resign,white,1214,1222,B01,2
FALSE,41,resign,white,1034,1222,A40,4
TRUE,46,resign,white,1535,1273,C00,3
TRUE,36,mate,black,1500,1409,D00,2
FALSE,55,outoftime,white,1950,2212,E00,1
FALSE,49,resign,white,1950,1226,A04,2
FALSE,78,mate,black,1950,1885,A08,4
FALSE,29,draw,draw,1950,2204,A04,2
FALSE,65,draw,draw,1950,1500,A06,2
FALSE,66,draw,draw,1950,1819,A07,4
FALSE,112,draw,draw,1950,1477,A04,2
FALSE,70,draw,draw,1950,1500,A07,3
TRUE,50,resign,black,2036,1706,A08,6
FALSE,40,resign,black,1795,2036,B54,6
TRUE,33,mate,white,2023,1671,A04,2
TRUE,30,mate,black,1675,2008,B57,8
TRUE,53,mate,white,1990,1678,A04,2
FALSE,30,draw,draw,1990,1465,A08,5
FALSE,11,draw,draw,1990,1756,A04,2
FALSE,3,draw,draw,1990,1779,A04,2
FALSE,67,draw,draw,1990,1447,A04,2
TRUE,41,resign,black,1458,1980,A00,4
TRUE,28,resign,white,1967,1500,A04,2
FALSE,52,resign,white,1967,1295,A07,3
FALSE,30,resign,black,2102,1967,B54,6
TRUE,62,resign,black,1647,1566,D30,4
FALSE,35,resign,white,1500,1647,C46,5
TRUE,89,resign,black,1668,1642,C40,4
TRUE,119,resign,white,1613,1694,B50,5
FALSE,21,resign,white,1500,1500,C21,3
FALSE,65,resign,white,1528,1500,B22,3
FALSE,50,outoftime,black,1500,1412,D01,7
TRUE,60,resign,black,1887,1760,D02,3
TRUE,73,resign,white,1826,1900,C59,16
FALSE,42,mate,black,1297,1500,A00,1
FALSE,58,mate,black,1297,1230,C20,3
FALSE,38,resign,black,1625,1754,D00,3
FALSE,28,resign,black,1719,1625,D35,9
FALSE,26,resign,black,1625,1657,B43,9
FALSE,35,resign,white,1619,1625,C02,5
FALSE,35,resign,white,1551,1625,C68,9
TRUE,34,resign,black,1862,1358,D20,5
FALSE,38,resign,black,1807,1862,C53,9
FALSE,27,resign,black,1862,1387,A00,1
FALSE,80,outoftime,black,1474,1862,C41,5
FALSE,54,resign,black,1862,1807,C41,5
FALSE,65,mate,white,1720,1862,C47,8
FALSE,55,resign,black,1862,1690,A06,2
FALSE,67,resign,black,1884,1862,C42,5
FALSE,78,resign,black,1396,1862,C50,8
FALSE,51,resign,white,1674,1862,D06,4
FALSE,75,resign,white,2203,1862,C60,6
FALSE,36,resign,black,1862,2203,B70,10
FALSE,58,mate,black,1862,1722,D20,6
FALSE,12,resign,white,1598,1862,C41,5
FALSE,21,resign,white,1708,1862,C42,5
FALSE,56,resign,black,1862,1500,A40,1
FALSE,24,resign,black,1862,1513,D30,4
FALSE,32,resign,black,1500,1862,D05,6
FALSE,66,mate,black,1862,1449,D48,16
FALSE,45,resign,black,1862,1500,B01,4
FALSE,50,resign,white,1704,1862,C60,6
FALSE,18,resign,black,1862,1769,C45,7
FALSE,90,mate,black,1701,1862,C50,6
FALSE,75,mate,white,1799,1862,C26,4
FALSE,34,resign,black,1862,1701,C41,4
FALSE,70,resign,black,1699,1862,C46,6
FALSE,24,resign,black,1862,1579,B21,6
FALSE,18,outoftime,black,1862,1416,B07,5
FALSE,36,resign,black,1862,2073,B21,5
FALSE,99,resign,white,1567,1862,A06,3
FALSE,60,resign,white,1564,1862,A43,2
FALSE,77,mate,white,1862,1140,C49,8
TRUE,74,mate,black,1972,1952,A52,7
TRUE,61,resign,white,1960,1950,C42,5
TRUE,15,resign,white,2199,1955,C42,7
FALSE,102,draw,draw,1955,1837,B90,11
TRUE,129,outoftime,white,1937,2090,C01,5
TRUE,25,resign,white,1951,1664,C01,5
TRUE,39,resign,white,1944,1776,B36,8
TRUE,62,outoftime,black,1553,1942,B13,5
TRUE,19,resign,black,1236,1941,B10,2
FALSE,83,resign,white,1500,1500,C00,3
FALSE,66,resign,white,1500,1500,C44,5
FALSE,89,resign,white,1500,1500,C00,3
FALSE,129,draw,draw,1500,1500,A00,1
FALSE,27,resign,white,1500,1500,B00,2
FALSE,76,resign,white,1500,1500,B00,2
FALSE,55,resign,white,1452,1343,C34,6
FALSE,65,mate,white,1343,1376,A01,4
TRUE,63,resign,white,1803,1737,C01,5
TRUE,64,resign,black,1670,1692,C46,5
TRUE,69,resign,white,1500,1534,C40,3
FALSE,31,resign,white,1500,1421,C40,3
FALSE,15,mate,white,1500,1329,C50,5
FALSE,35,resign,white,1851,1712,B54,6
FALSE,107,outoftime,white,1712,1714,C45,7
FALSE,43,resign,white,1500,1712,D00,2
FALSE,72,resign,black,1705,1712,B20,3
FALSE,63,resign,black,1712,2015,C11,7
FALSE,34,resign,black,1712,1832,B10,2
FALSE,51,resign,black,1712,1615,B01,4
FALSE,60,resign,black,1712,1708,C40,4
FALSE,26,resign,black,1860,1712,B21,3
FALSE,70,resign,black,2108,1712,D05,7
FALSE,24,resign,black,1712,1959,A22,4
FALSE,124,resign,black,1712,1500,A35,4
FALSE,39,resign,white,1780,1712,E20,8
FALSE,58,resign,black,2180,1712,B21,3
FALSE,16,resign,black,1328,1712,A00,1
FALSE,52,mate,black,1896,1712,D30,7
TRUE,22,resign,black,1500,1591,C00,5
TRUE,43,resign,white,1582,1494,D15,7
TRUE,27,resign,white,1726,1589,C01,5
TRUE,41,mate,white,1577,1618,A10,2
TRUE,30,mate,black,1577,1534,A20,2
TRUE,125,mate,white,1693,1585,D37,7
TRUE,16,resign,white,1573,1590,A13,2
TRUE,53,resign,white,1597,1583,C00,3
TRUE,49,mate,white,1603,1594,C00,3
TRUE,59,resign,white,1586,1623,A15,2
TRUE,86,mate,black,1592,1783,A20,2
TRUE,52,mate,black,1602,1629,A10,1
TRUE,96,mate,black,1516,1593,C00,2
TRUE,114,resign,black,1475,1585,C00,3
TRUE,69,resign,white,1575,1571,A27,5
TRUE,40,mate,black,1585,1632,A20,2
FALSE,72,resign,white,2065,1976,B21,6
TRUE,63,resign,white,1976,1988,B40,10
TRUE,141,resign,white,1976,1987,C44,4
TRUE,92,mate,black,2035,1961,A56,6
TRUE,64,resign,black,1975,1908,C48,8
TRUE,90,resign,black,1463,1974,A06,3
TRUE,70,mate,black,1997,1480,C22,7
FALSE,68,resign,black,1950,1997,B01,2
TRUE,63,mate,white,2229,2002,C02,10
TRUE,63,mate,white,1819,2020,B27,3
TRUE,75,outoftime,white,2014,1827,C48,8
TRUE,94,outoftime,black,1807,2008,B40,4
TRUE,102,resign,black,2013,2274,A16,3
TRUE,87,resign,white,2008,1744,A11,2
TRUE,90,resign,black,2179,1991,B40,10
TRUE,96,draw,draw,1777,1998,B40,5
TRUE,33,resign,white,1982,1917,A34,3
TRUE,52,resign,black,1749,1977,B40,4
TRUE,62,resign,black,1781,1971,B40,8
TRUE,63,resign,white,2040,1981,B40,10
TRUE,132,mate,black,1890,2139,C30,4
TRUE,55,resign,white,2131,2018,B45,10
TRUE,95,mate,white,2116,2252,E34,8
TRUE,59,resign,white,1687,1691,D46,12
TRUE,86,resign,black,1689,1668,B21,3
TRUE,150,mate,black,1651,1657,C20,3
FALSE,54,mate,black,1500,1990,B43,10
FALSE,74,resign,black,1786,1736,C44,7
TRUE,33,outoftime,white,1663,1758,B01,4
TRUE,161,resign,white,1779,1794,A20,2
TRUE,85,resign,white,1500,1688,C40,4
TRUE,76,resign,black,1654,1918,D53,8
TRUE,52,mate,black,1690,1913,C01,5
TRUE,204,outoftime,black,1818,1896,D70,6
TRUE,26,resign,black,1813,1887,C12,11
TRUE,64,resign,black,1775,1879,A01,3
TRUE,47,resign,white,1873,1651,B01,4
TRUE,103,outoftime,white,1868,1656,A43,5
TRUE,39,resign,white,1860,1770,B15,5
TRUE,50,resign,black,1748,1852,C00,3
TRUE,19,resign,black,1365,1850,C00,3
TRUE,30,resign,black,1861,1873,B38,11
TRUE,35,resign,white,1833,1873,A45,3
FALSE,46,resign,black,1821,1873,C03,5
TRUE,35,mate,white,2004,1881,B40,5
TRUE,32,mate,black,1895,1797,C42,5
TRUE,52,resign,black,1560,1892,B20,3
TRUE,132,resign,black,1901,1993,C41,5
TRUE,38,resign,black,1729,1894,A03,2
TRUE,86,mate,black,1613,1891,B20,3
TRUE,43,resign,white,1864,1892,B41,8
TRUE,34,resign,black,1905,1851,C02,9
TRUE,72,mate,black,1784,1897,B40,4
TRUE,23,resign,white,1893,1624,C61,6
TRUE,78,resign,black,1750,1885,D01,4
TRUE,45,mate,white,1882,1602,C62,6
TRUE,66,resign,black,1712,1875,C41,5
TRUE,29,mate,white,1878,1887,D00,10
TRUE,154,outoftime,black,1895,1977,B32,10
TRUE,80,resign,black,1672,1890,A56,4
TRUE,121,resign,white,1881,1828,C00,3
TRUE,140,draw,draw,1972,1878,B41,9
TRUE,75,mate,white,1868,1824,C00,3
TRUE,36,resign,white,1819,1881,B56,10
TRUE,77,resign,white,1871,1841,C40,4
TRUE,33,resign,white,1828,1884,B21,3
TRUE,56,resign,black,1727,1877,D00,4
TRUE,129,resign,black,1891,1814,C88,13
TRUE,53,resign,white,1650,1910,B40,4
TRUE,22,resign,white,1968,1921,B22,6
TRUE,51,resign,white,1907,1946,E77,8
TRUE,37,resign,white,1903,1648,C60,6
TRUE,30,resign,black,1725,1896,B22,3
TRUE,89,resign,white,1894,1506,C41,5
TRUE,73,resign,white,1890,1617,C66,8
TRUE,114,mate,black,1522,1727,C54,13
TRUE,107,mate,white,1708,1528,C00,4
TRUE,92,mate,black,1744,1770,C50,7
TRUE,63,mate,white,1759,1790,C25,4
TRUE,36,mate,black,1750,1741,C50,6
TRUE,55,resign,white,1686,1681,C55,6
TRUE,85,mate,white,1840,1732,C20,4
TRUE,118,resign,black,1713,1637,D00,3
TRUE,55,mate,white,1791,1716,D00,3
FALSE,135,draw,draw,1716,1763,C00,4
TRUE,78,mate,black,1804,1931,B20,3
FALSE,40,resign,black,1850,1804,C60,5
FALSE,114,outoftime,draw,1804,1779,C02,7
TRUE,68,mate,black,1701,1500,C46,5
TRUE,48,resign,black,1005,1140,C46,6
TRUE,29,resign,white,1148,1057,D00,3
TRUE,14,resign,black,1142,1150,C60,6
TRUE,61,mate,white,1066,1326,C48,7
TRUE,59,mate,white,1625,1384,C50,6
FALSE,9,resign,white,1805,1384,C41,5
TRUE,80,mate,black,1500,1644,A00,1
TRUE,81,resign,black,1687,1771,D00,3
TRUE,103,resign,white,1678,1595,A41,2
TRUE,10,resign,black,2313,2168,B00,2
FALSE,32,resign,black,1855,2313,C50,6
TRUE,50,draw,draw,2353,2313,A85,5
TRUE,41,resign,white,2291,2144,C67,10
TRUE,39,resign,white,2272,2061,C02,9
TRUE,50,resign,black,2344,2215,C50,6
TRUE,66,resign,black,2063,2183,C65,6
TRUE,66,resign,white,2109,2247,B13,5
TRUE,55,resign,white,2062,1978,C45,8
TRUE,65,mate,white,1996,1957,B43,9
TRUE,72,mate,black,1968,1882,C54,16
TRUE,57,resign,white,1756,1771,C44,8
TRUE,50,resign,black,1785,1432,C24,5
FALSE,57,resign,white,1432,1916,C41,5
TRUE,21,resign,white,1870,1479,C62,6
FALSE,48,mate,black,1859,1479,C62,6
TRUE,49,mate,white,2108,1500,A80,3
TRUE,68,mate,black,1299,1513,A00,1
FALSE,40,resign,black,1501,1513,C55,6
FALSE,9,resign,black,1513,1501,D06,4
FALSE,36,resign,black,1126,1513,C20,3
TRUE,98,resign,black,1286,1502,C77,9
TRUE,56,mate,black,1433,1481,A01,4
FALSE,128,draw,draw,1406,1481,D15,7
TRUE,132,mate,black,1510,1461,B01,4
